Distance,Side,Temperature,Humidity,Pressure,Visibility,Wind_Direction,Wind_Speed,Precipitation,Weather_Condition,Junction,Traffic_Signal,Sunrise_Sunset,highway,oneway,lanes,maxspeed,sev_cat
1.12999999523,L,33.3,94.0,30.18,4.0,SE,3.5,0.12,Rain,False,False,Night,tertiary,False,2,35,Major 125 to 250
0.0,R,14.0,80.0,29.73,0.2,SW,19.6,0.0,Snow,False,False,Day,tertiary,False,2,45,Major below 75
0.579,R,72.0,68.0,29.64,6.0,CALM,0.0,0.0,Fog,False,True,Day,primary,True,2,35,Major below 75
0.01,L,41.0,86.0,30.27,6.0,NE,3.5,0.0,Cloudy,False,False,Night,residential,False,2,25,Major above 250
0.01,L,41.0,86.0,30.27,6.0,NE,3.5,0.0,Cloudy,False,False,Night,tertiary,False,4,25,Major 125 to 250
0.01,L,27.0,78.0,29.85,0.8,SE,3.5,0.01,Snow,False,False,Day,residential,False,2,25,Major above 250
0.01,L,27.0,78.0,29.85,0.8,SE,3.5,0.01,Snow,False,False,Day,tertiary,False,4,25,Major 125 to 250
0.0,R,79.0,72.0,29.4,9.0,VAR,3.0,0.0,Fair,False,False,Day,residential,False,2,25,Major above 250
0.0,R,79.0,72.0,29.4,9.0,VAR,3.0,0.0,Fair,False,False,Day,tertiary,False,4,25,Major 125 to 250
2.91000008583,R,43.0,58.0,29.45,10.0,SE,9.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major above 250
2.91000008583,R,43.0,58.0,29.45,10.0,SE,9.0,0.0,Cloudy,False,False,Day,tertiary,False,4,25,Major 125 to 250
2.91000008583,R,41.0,65.0,29.44,10.0,SE,14.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major above 250
2.91000008583,R,41.0,65.0,29.44,10.0,SE,14.0,0.0,Cloudy,False,False,Day,tertiary,False,4,25,Major 125 to 250
1.28999996185,R,32.0,88.0,29.23,0.75,NE,15.0,0.02,Snow,False,False,Day,residential,False,2,25,Major above 250
1.28999996185,R,32.0,88.0,29.23,0.75,NE,15.0,0.02,Snow,False,False,Day,tertiary,False,4,25,Major 125 to 250
0.439999997616,R,28.0,88.0,29.18,9.0,E,21.0,0.04,Snow,False,False,Night,residential,False,2,25,Major above 250
0.439999997616,R,28.0,88.0,29.18,9.0,E,21.0,0.04,Snow,False,False,Night,tertiary,False,4,25,Major 125 to 250
0.0,R,21.9,82.0,29.82,1.8,NW,11.5,0.0,Snow,False,False,Day,residential,False,2,25,Major above 250
0.0,R,21.9,82.0,29.82,1.8,NW,11.5,0.0,Snow,False,False,Day,tertiary,False,4,25,Major 125 to 250
0.0,R,3.0,57.0,30.59,10.0,NW,4.6,0.0,Cloudy,False,False,Day,residential,False,2,25,Major above 250
0.0,R,3.0,57.0,30.59,10.0,NW,4.6,0.0,Cloudy,False,False,Day,tertiary,False,4,25,Major 125 to 250
1.28999996185,R,7.0,70.0,30.54,10.0,E,8.1,0.0,Cloudy,False,False,Day,residential,False,2,25,Major above 250
1.28999996185,R,7.0,70.0,30.54,10.0,E,8.1,0.0,Cloudy,False,False,Day,tertiary,False,4,25,Major 125 to 250
0.439999997616,R,8.1,70.0,30.48,5.0,E,3.5,0.0,Snow,False,False,Night,residential,False,2,25,Major above 250
0.439999997616,R,8.1,70.0,30.48,5.0,E,3.5,0.0,Snow,False,False,Night,tertiary,False,4,25,Major 125 to 250
0.0,R,37.0,86.0,29.88,10.0,NE,5.8,0.01,Rain,False,False,Day,residential,False,2,25,Major above 250
0.0,R,37.0,86.0,29.88,10.0,NE,5.8,0.01,Rain,False,False,Day,tertiary,False,4,25,Major 125 to 250
0.0,L,37.0,93.0,29.88,9.0,NE,6.9,0.0,Rain,False,False,Day,residential,False,2,25,Major above 250
0.0,L,37.0,93.0,29.88,9.0,NE,6.9,0.0,Rain,False,False,Day,tertiary,False,4,25,Major 125 to 250
0.0,R,45.0,93.0,29.81,2.5,VAR,6.9,0.13,Rain,False,False,Night,residential,False,2,25,Major above 250
0.0,R,45.0,93.0,29.81,2.5,VAR,6.9,0.13,Rain,False,False,Night,tertiary,False,4,25,Major 125 to 250
1.2799999713899999,R,26.1,78.0,29.99,4.0,NW,20.7,0.0,Snow,False,False,Day,residential,False,2,25,Major above 250
1.2799999713899999,R,26.1,78.0,29.99,4.0,NW,20.7,0.0,Snow,False,False,Day,tertiary,False,4,25,Major 125 to 250
0.0,L,30.0,96.0,30.11,1.0,NE,3.5,0.03,Snow,False,False,Night,residential,False,2,25,Major above 250
0.0,L,30.0,96.0,30.11,1.0,NE,3.5,0.03,Snow,False,False,Night,tertiary,False,4,25,Major 125 to 250
1.2799999713899999,R,25.0,88.0,29.98,1.0,NW,21.9,0.01,Snow,False,False,Night,residential,False,2,25,Major above 250
1.2799999713899999,R,25.0,88.0,29.98,1.0,NW,21.9,0.01,Snow,False,False,Night,tertiary,False,4,25,Major 125 to 250
0.0,R,30.0,82.0,29.78,6.0,NE,13.8,0.0,Snow,False,False,Day,residential,False,2,25,Major above 250
0.0,R,30.0,82.0,29.78,6.0,NE,13.8,0.0,Snow,False,False,Day,tertiary,False,4,25,Major 125 to 250
1.2799999713899999,R,21.2,93.0,29.93,3.0,NE,11.5,0.0,Cloudy,False,False,Night,residential,False,2,25,Major above 250
1.2799999713899999,R,21.2,93.0,29.93,3.0,NE,11.5,0.0,Cloudy,False,False,Night,tertiary,False,4,25,Major 125 to 250
1.2799999713899999,R,28.0,69.0,30.38,5.0,E,12.7,0.0,Snow,False,False,Night,residential,False,2,25,Major above 250
1.2799999713899999,R,28.0,69.0,30.38,5.0,E,12.7,0.0,Snow,False,False,Night,tertiary,False,4,25,Major 125 to 250
0.0,L,37.9,83.0,30.33,10.0,NW,4.6,0.0,Rain,False,False,Day,residential,False,2,25,Major above 250
0.0,L,37.9,83.0,30.33,10.0,NW,4.6,0.0,Rain,False,False,Day,tertiary,False,4,25,Major 125 to 250
0.0,L,42.1,89.0,29.88,8.0,N,5.8,0.0,Rain,False,False,Day,residential,False,2,25,Major above 250
0.0,L,42.1,89.0,29.88,8.0,N,5.8,0.0,Rain,False,False,Day,tertiary,False,4,25,Major 125 to 250
4.44000005722,R,46.0,46.0,29.35,10.0,SW,15.0,0.0,Cloudy,False,False,Day,residential,False,1,25,Major 75 to 125
4.44000005722,R,46.0,46.0,29.35,10.0,SW,15.0,0.0,Cloudy,False,False,Day,secondary,False,2,55,Major above 250
4.44000005722,R,46.0,46.0,29.35,10.0,SW,15.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major above 250
0.0,R,45.0,49.0,29.35,10.0,SW,15.0,0.0,Cloudy,False,False,Night,residential,False,1,25,Major 75 to 125
0.0,R,45.0,49.0,29.35,10.0,SW,15.0,0.0,Cloudy,False,False,Night,secondary,False,2,55,Major above 250
0.0,R,45.0,49.0,29.35,10.0,SW,15.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major above 250
0.360000014305,L,33.0,96.0,29.27,0.25,CALM,0.0,0.0,Fog,False,False,Day,residential,False,1,25,Major 75 to 125
0.360000014305,L,33.0,96.0,29.27,0.25,CALM,0.0,0.0,Fog,False,False,Day,secondary,False,2,55,Major above 250
0.360000014305,L,33.0,96.0,29.27,0.25,CALM,0.0,0.0,Fog,False,False,Day,residential,False,2,25,Major above 250
0.949999988079,R,62.0,48.0,30.08,10.0,VAR,7.0,0.0,Cloudy,False,False,Day,residential,False,1,25,Major 75 to 125
0.949999988079,R,62.0,48.0,30.08,10.0,VAR,7.0,0.0,Cloudy,False,False,Day,secondary,False,2,55,Major above 250
0.949999988079,R,62.0,48.0,30.08,10.0,VAR,7.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major above 250
0.0,R,48.0,89.0,29.0,2.0,NE,15.0,0.11,Rain,False,False,Day,residential,False,1,25,Major 75 to 125
0.0,R,48.0,89.0,29.0,2.0,NE,15.0,0.11,Rain,False,False,Day,secondary,False,2,55,Major above 250
0.0,R,48.0,89.0,29.0,2.0,NE,15.0,0.11,Rain,False,False,Day,residential,False,2,25,Major above 250
0.0,R,85.0,63.0,29.21,10.0,W,7.0,0.0,Fair,False,False,Day,residential,False,1,25,Major 75 to 125
0.0,R,85.0,63.0,29.21,10.0,W,7.0,0.0,Fair,False,False,Day,secondary,False,2,55,Major above 250
0.0,R,85.0,63.0,29.21,10.0,W,7.0,0.0,Fair,False,False,Day,residential,False,2,25,Major above 250
0.170000001788,R,33.8,87.0,29.82,10.0,E,9.2,0.01,Rain,False,False,Night,residential,False,1,25,Major 75 to 125
0.170000001788,R,33.8,87.0,29.82,10.0,E,9.2,0.01,Rain,False,False,Night,secondary,False,2,55,Major above 250
0.170000001788,R,33.8,87.0,29.82,10.0,E,9.2,0.01,Rain,False,False,Night,residential,False,2,25,Major above 250
0.0,L,30.9,92.0,30.12,0.5,NE,4.6,0.07,Snow,False,False,Day,residential,False,1,25,Major 75 to 125
0.0,L,30.9,92.0,30.12,0.5,NE,4.6,0.07,Snow,False,False,Day,secondary,False,2,55,Major above 250
0.0,L,30.9,92.0,30.12,0.5,NE,4.6,0.07,Snow,False,False,Day,residential,False,2,25,Major above 250
1.6699999570800002,R,48.0,74.0,30.12,10.0,SE,9.0,0.0,Fair,False,True,Night,residential,False,2,25,Major 125 to 250
1.6699999570800002,R,67.0,52.0,29.95,10.0,NW,9.0,0.0,Fair,False,True,Day,residential,False,2,25,Major 125 to 250
0.0,R,48.0,86.0,29.97,10.0,NW,3.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 125 to 250
0.0,R,33.1,78.0,30.16,2.5,SE,12.7,0.0,Snow,False,False,Day,residential,False,2,25,Major 125 to 250
0.0,R,33.8,87.0,30.02,2.0,N,4.6,0.07,Rain,False,False,Day,residential,False,2,25,Major 125 to 250
0.0,R,34.0,85.0,30.02,2.0,N,5.8,0.0,Snow,False,False,Day,residential,False,2,25,Major 125 to 250
0.0,R,46.0,89.0,30.04,10.0,SW,15.0,0.08,Cloudy,False,False,Day,residential,False,2,25,Major 125 to 250
0.0,R,25.0,85.0,30.15,1.8,NE,10.4,0.01,Snow,False,False,Night,residential,False,2,25,Major 125 to 250
0.5600000023839999,R,71.0,87.0,29.98,10.0,SW,8.0,0.0,Fair,False,False,Day,secondary,False,4,35,Major below 75
0.5600000023839999,R,65.0,100.0,29.69,5.0,NW,10.0,0.0,Cloudy,False,False,Night,secondary,False,4,35,Major below 75
0.0,R,41.0,62.0,30.28,10.0,NE,17.0,0.0,Fair,False,False,Night,secondary,False,4,35,Major below 75
0.0,R,38.1,99.0,30.26,1.9,NW,3.5,0.0,Rain,False,False,Day,secondary,False,4,35,Major below 75
0.532,R,101.0,33.0,29.08,10.0,SE,14.0,0.0,Fair,False,False,Day,residential,False,2,30,Major 125 to 250
0.0,R,70.0,93.0,29.23,10.0,SE,5.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 125 to 250
1.55999994278,L,37.4,65.0,30.01,1.0,NW,27.6,0.0,Snow,False,False,Night,residential,False,2,30,Major 75 to 125
0.0,R,50.0,63.0,29.92,10.0,CALM,0.0,0.0,Fair,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,50.0,63.0,29.92,10.0,CALM,0.0,0.0,Fair,False,False,Night,residential,False,2,15,Major above 250
0.0,R,50.0,63.0,29.92,10.0,CALM,0.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,37.0,54.0,29.63,10.0,W,8.0,0.0,Cloudy,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,37.0,54.0,29.63,10.0,W,8.0,0.0,Cloudy,False,False,Night,residential,False,2,15,Major above 250
0.0,R,37.0,54.0,29.63,10.0,W,8.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,L,35.0,78.0,29.51,10.0,S,13.0,0.0,Cloudy,False,False,Night,unclassified,False,2,30,Major above 250
0.0,L,35.0,78.0,29.51,10.0,S,13.0,0.0,Cloudy,False,False,Night,residential,False,2,15,Major above 250
0.0,L,35.0,78.0,29.51,10.0,S,13.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major 75 to 125
6.51000022888,R,52.0,80.0,29.37,10.0,SW,8.0,0.0,Cloudy,False,False,Night,unclassified,False,2,30,Major above 250
6.51000022888,R,52.0,80.0,29.37,10.0,SW,8.0,0.0,Cloudy,False,False,Night,residential,False,2,15,Major above 250
6.51000022888,R,52.0,80.0,29.37,10.0,SW,8.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,L,24.0,91.0,28.03,10.0,NW,6.0,0.0,Cloudy,False,False,Night,unclassified,False,2,30,Major above 250
0.0,L,24.0,91.0,28.03,10.0,NW,6.0,0.0,Cloudy,False,False,Night,residential,False,2,15,Major above 250
0.0,L,24.0,91.0,28.03,10.0,NW,6.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,26.0,81.0,29.37,10.0,NW,7.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,26.0,81.0,29.37,10.0,NW,7.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,26.0,81.0,29.37,10.0,NW,7.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
1.98000001907,R,26.0,51.0,30.38,10.0,NW,7.0,0.0,Fair,False,False,Night,unclassified,False,2,30,Major above 250
1.98000001907,R,26.0,51.0,30.38,10.0,NW,7.0,0.0,Fair,False,False,Night,residential,False,2,15,Major above 250
1.98000001907,R,26.0,51.0,30.38,10.0,NW,7.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,38.0,43.0,29.99,10.0,N,5.0,0.0,Fair,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,38.0,43.0,29.99,10.0,N,5.0,0.0,Fair,False,False,Night,residential,False,2,15,Major above 250
0.0,R,38.0,43.0,29.99,10.0,N,5.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,35.0,100.0,29.35,0.25,CALM,0.0,0.0,Fog,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,35.0,100.0,29.35,0.25,CALM,0.0,0.0,Fog,False,False,Night,residential,False,2,15,Major above 250
0.0,R,35.0,100.0,29.35,0.25,CALM,0.0,0.0,Fog,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,70.0,63.0,29.66,10.0,SW,9.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,70.0,63.0,29.66,10.0,SW,9.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,70.0,63.0,29.66,10.0,SW,9.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,53.0,74.0,30.07,10.0,NE,21.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,53.0,74.0,30.07,10.0,NE,21.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,53.0,74.0,30.07,10.0,NE,21.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,73.0,90.0,29.83,2.0,SW,9.0,0.03,Rain,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,73.0,90.0,29.83,2.0,SW,9.0,0.03,Rain,False,False,Night,residential,False,2,15,Major above 250
0.0,R,73.0,90.0,29.83,2.0,SW,9.0,0.03,Rain,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,49.0,59.0,29.57,10.0,W,6.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,49.0,59.0,29.57,10.0,W,6.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,49.0,59.0,29.57,10.0,W,6.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,55.0,96.0,30.2,2.0,CALM,0.0,0.01,Rain,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,55.0,96.0,30.2,2.0,CALM,0.0,0.01,Rain,False,False,Day,residential,False,2,15,Major above 250
0.0,R,55.0,96.0,30.2,2.0,CALM,0.0,0.01,Rain,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,48.0,58.0,29.22,10.0,SW,7.0,0.0,Rain,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,48.0,58.0,29.22,10.0,SW,7.0,0.0,Rain,False,False,Night,residential,False,2,15,Major above 250
0.0,R,48.0,58.0,29.22,10.0,SW,7.0,0.0,Rain,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,25.0,46.0,29.7,10.0,NW,9.0,0.0,Fair,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,25.0,46.0,29.7,10.0,NW,9.0,0.0,Fair,False,False,Night,residential,False,2,15,Major above 250
0.0,R,25.0,46.0,29.7,10.0,NW,9.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,28.0,43.0,29.57,10.0,SW,7.0,0.0,Cloudy,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,28.0,43.0,29.57,10.0,SW,7.0,0.0,Cloudy,False,False,Night,residential,False,2,15,Major above 250
0.0,R,28.0,43.0,29.57,10.0,SW,7.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,36.0,93.0,29.07,4.0,NW,6.0,0.0,Cloudy,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,36.0,93.0,29.07,4.0,NW,6.0,0.0,Cloudy,False,False,Night,residential,False,2,15,Major above 250
0.0,R,36.0,93.0,29.07,4.0,NW,6.0,0.0,Cloudy,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,71.0,75.0,29.59,10.0,E,3.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,71.0,75.0,29.59,10.0,E,3.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,71.0,75.0,29.59,10.0,E,3.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,81.0,52.0,29.36,10.0,S,9.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,81.0,52.0,29.36,10.0,S,9.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,81.0,52.0,29.36,10.0,S,9.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,66.0,84.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,Night,unclassified,False,2,30,Major above 250
0.0,R,66.0,84.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,Night,residential,False,2,15,Major above 250
0.0,R,66.0,84.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,Night,residential,False,2,25,Major 75 to 125
0.0,R,88.0,46.0,29.81,10.0,S,7.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,88.0,46.0,29.81,10.0,S,7.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,88.0,46.0,29.81,10.0,S,7.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,92.0,45.0,29.82,10.0,SE,13.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,92.0,45.0,29.82,10.0,SE,13.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,92.0,45.0,29.82,10.0,SE,13.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,50.0,93.0,25.15,7.0,N,12.0,0.11,T-Storm,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,50.0,93.0,25.15,7.0,N,12.0,0.11,T-Storm,False,False,Day,residential,False,2,15,Major above 250
0.0,R,50.0,93.0,25.15,7.0,N,12.0,0.11,T-Storm,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,67.0,90.0,29.12,10.0,S,18.0,0.01,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,67.0,90.0,29.12,10.0,S,18.0,0.01,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,67.0,90.0,29.12,10.0,S,18.0,0.01,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,94.0,41.0,30.01,10.0,SE,10.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,94.0,41.0,30.01,10.0,SE,10.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,94.0,41.0,30.01,10.0,SE,10.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,75.0,87.0,29.9,5.0,CALM,0.0,0.04,T-Storm,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,75.0,87.0,29.9,5.0,CALM,0.0,0.04,T-Storm,False,False,Day,residential,False,2,15,Major above 250
0.0,R,75.0,87.0,29.9,5.0,CALM,0.0,0.04,T-Storm,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,93.0,47.0,29.91,10.0,NE,7.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,93.0,47.0,29.91,10.0,NE,7.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,93.0,47.0,29.91,10.0,NE,7.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,91.0,50.0,29.11,10.0,SW,14.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,91.0,50.0,29.11,10.0,SW,14.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,91.0,50.0,29.11,10.0,SW,14.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,94.0,49.0,29.82,10.0,SW,10.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,94.0,49.0,29.82,10.0,SW,10.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,94.0,49.0,29.82,10.0,SW,10.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,89.0,55.0,29.8,10.0,SE,9.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,89.0,55.0,29.8,10.0,SE,9.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,89.0,55.0,29.8,10.0,SE,9.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,79.0,42.0,29.44,10.0,NE,10.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,79.0,42.0,29.44,10.0,NE,10.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,79.0,42.0,29.44,10.0,NE,10.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,94.0,46.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,94.0,46.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,94.0,46.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,74.0,82.0,29.72,10.0,SE,8.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,74.0,82.0,29.72,10.0,SE,8.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,74.0,82.0,29.72,10.0,SE,8.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,71.0,78.0,29.93,10.0,SE,10.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,71.0,78.0,29.93,10.0,SE,10.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,71.0,78.0,29.93,10.0,SE,10.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
1.50999999046,L,75.0,73.0,28.26,10.0,SW,3.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
1.50999999046,L,75.0,73.0,28.26,10.0,SW,3.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
1.50999999046,L,75.0,73.0,28.26,10.0,SW,3.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,65.0,75.0,29.27,10.0,NE,8.0,0.0,T-Storm,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,65.0,75.0,29.27,10.0,NE,8.0,0.0,T-Storm,False,False,Day,residential,False,2,15,Major above 250
0.0,R,65.0,75.0,29.27,10.0,NE,8.0,0.0,T-Storm,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,71.0,90.0,29.52,7.0,NW,9.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,71.0,90.0,29.52,7.0,NW,9.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,71.0,90.0,29.52,7.0,NW,9.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,62.0,84.0,29.03,10.0,NE,13.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,62.0,84.0,29.03,10.0,NE,13.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,62.0,84.0,29.03,10.0,NE,13.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,76.0,67.0,30.03,10.0,N,5.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,76.0,67.0,30.03,10.0,N,5.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,76.0,67.0,30.03,10.0,N,5.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,85.0,51.0,29.91,10.0,SE,5.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,85.0,51.0,29.91,10.0,SE,5.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,85.0,51.0,29.91,10.0,SE,5.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,56.0,60.0,25.36,10.0,SW,3.0,0.0,T-Storm,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,56.0,60.0,25.36,10.0,SW,3.0,0.0,T-Storm,False,False,Day,residential,False,2,15,Major above 250
0.0,R,56.0,60.0,25.36,10.0,SW,3.0,0.0,T-Storm,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,86.0,63.0,29.86,10.0,SE,18.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,86.0,63.0,29.86,10.0,SE,18.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,86.0,63.0,29.86,10.0,SE,18.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,68.0,90.0,29.5,10.0,S,3.0,0.0,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,68.0,90.0,29.5,10.0,S,3.0,0.0,Cloudy,False,False,Day,residential,False,2,15,Major above 250
0.0,R,68.0,90.0,29.5,10.0,S,3.0,0.0,Cloudy,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,56.0,60.0,29.58,10.0,W,9.0,0.0,Fair,False,False,Day,unclassified,False,2,30,Major above 250
0.0,R,56.0,60.0,29.58,10.0,W,9.0,0.0,Fair,False,False,Day,residential,False,2,15,Major above 250
0.0,R,56.0,60.0,29.58,10.0,W,9.0,0.0,Fair,False,False,Day,residential,False,2,25,Major 75 to 125
0.0,R,71.0,84.0,29.27,10.0,SW,7.0,0.03,Cloudy,False,False,Day,unclassified,False,2,30,Major above 250
